advClientId,clientid_cr,pubClientId,clickIp,clmbUserId,imprId,siteId,goalid_cr,cityId_cr,stateDimId,countryDimId_cr,browserId_cr,adSltDimId,crtd,itmClmbLId,ispDimId,devTypeDimId,osVerDimId,conversion_fraud
75694,75694,85030,0,af7ecc44-a200-4a55-a923-8ac214d9e4d8-6mhk,4362d843-26bf-45dd-b3e1-43153e25d5dc-631k,3290,6384,439,280429,144,129639,356952,1.62E+12,5488088,199452,202038,196460,FALSE
75694,75694,85030,0,4c5aa5f8-4504-497a-9bcd-8f098d3957b4-10ofk,439a5112-ca10-4ef9-a679-86c74eb6c0f4-62ys,3290,6384,10295,280429,144,129639,356952,1.62E+12,5488773,199452,202038,196460,FALSE
75694,75694,2658,0,6941b3d9-65af-4b9e-9785-a03ee032f2c5-10waw,44121b46-2b80-432e-9ed3-a2d1fa170b45-1sjts,3,6384,10278,280043,144,129639,33,73,41,28,52,73,FALSE
75694,75694,15240,0,87362b1f-b784-4df1-b368-f4d7c46a42e8-1sjlg,448060cd-8069-4884-9624-095590306721-1sjlg,178,6384,0,280429,144,129639,129239,1.62E+12,5488773,199452,202038,196460,FALSE
8895,8895,16258,144,88d49952-02fb-4ebe-9f7b-f11f23654c20-10wgg,44c36142-93e1-43d2-91ce-c05252a2c590-1sjac,2174,405,0,1810,144,129408,317616,1.62E+12,5601459,280429,196041,359919,FALSE
75694,75694,65594,0,4cf1bd19-fc87-49d3-9ed5-b6f621e6dc1c-62ys,45094897-01e3-414d-a149-40cac833d1e8-1slg4,2602,6384,10269,266906,144,129639,33,50,33,33,49,83,FALSE
75694,75694,15240,0,c051d177-5f24-4111-9a5a-ad8106f09310-10wj8,4597f53e-b6c4-43c5-b11e-4f0003ae8003-h0hg,178,6384,10278,273302,144,129639,337642,1.62E+12,5488773,199414,202038,196460,FALSE
75694,75694,2658,0,259cfbca-c9b7-4424-a518-1e84f9b5f322-1sk24,4642f66c-1645-4fe1-ac4a-783a1d711047-1sk24,3,6384,437,180916,144,129639,33,73,41,28,52,73,FALSE
75694,75694,15240,0,9e532ec5-32e2-4ea5-874b-975ea5457ac9-10uao,470e06fd-3533-4981-9e93-894c804864cd-3ps4,178,6384,10240,266913,144,129639,337642,1.62E+12,5488773,199505,202038,196460,FALSE
75694,75694,15240,0,f673f3e1-2318-49fa-bcc2-138642d7f7b6-1sjlg,47176d3a-efca-426d-adc4-86cf76cfedd5-1sjd4,178,6384,34708,281885,144,129639,129239,1.62E+12,5488773,199414,202038,196460,FALSE
75694,75694,65594,0,c671a700-1f17-44c8-8eca-6f3155c1e9c7-10ni8,47382b05-688c-4c51-ad54-c4b4f4c46551-10nnt,2602,6384,34720,266906,144,129639,33,50,33,33,49,83,FALSE
75694,75694,2658,0,0ed89701-15a0-4a3e-a6fc-75e2fdc9ce28-10w5c,49928114-a89b-4461-9b2d-3d76dccc6636-3qjw,3,6384,0,157825,144,129639,33,73,43,33,73,41,FALSE
75694,75694,85030,0,82958fa1-7db5-4b85-a924-34ae3e88f4ca-1sjts,49c92b1f-75bc-4da1-bfdc-314447677998-1sjr0,3290,6384,10310,278926,144,129639,356952,1.62E+12,5488773,199452,202038,196460,FALSE
75694,75694,15240,0,4a1e2542-b4ac-4ca5-b21a-812eb5dfc7b0-10wm0,49d4b792-1e9f-4d6c-af6e-b01735f5bb81-10nnt,178,6384,436,165550,144,129639,129237,1.62E+12,5488773,199452,202038,196460,FALSE
75694,75694,77853,0,118a2cec-5f87-4798-ba40-b00d2e7148b4-10ocs,4abbb116-ed96-43f5-88e5-e9e7325483bd-10ocs,2958,6384,0,150230,144,129639,336428,1.62E+12,5488773,199414,202038,196460,FALSE
75694,75694,2658,0,d239d23c-0b94-4d4e-b769-278af6e12fc8-1sito,4b02dfb4-bb06-489e-98d8-890583381691-1sj20,3,6384,0,266906,144,129639,33,73,41,28,52,73,FALSE
75694,75694,15240,0,ef4df753-5196-4d66-b2d2-78948a567c3a-h0k8,4b78f1db-9ca3-4112-b066-7a355d76362f-1sjfw,178,6384,0,152418,144,129639,337642,1.62E+12,5488088,199452,202038,196460,FALSE
75694,75694,13540,0,9d815d65-b255-4cb4-bd1b-6d4a963766b3-6mkc,4b805525-3358-4e19-858c-3837bca699a4-1sjts,204,6384,10233,187798,144,129639,33,50,73,33,50,33,FALSE
82122,82122,2658,2607:9880:2058:5e:35f2:25bb:d9a6:50b4,c8c24fc6-969c-42d8-a08b-97298154565c-10tu0,4c72b5c5-fbb4-41ab-88f8-e10eae683685-10ofk,3,8628,4829,1504,149,129639,332775,1.62E+12,5526656,280693,196047,361320,FALSE
75694,75694,2310,0,3bb87983-c383-4876-88bc-31f5042ab0a8-6mkc,4c9848cb-8c59-4d4c-916b-b8d02c211230-1sk24,16,6384,10240,277934,144,129639,28,52,73,33,73,43,FALSE
85572,85572,13539,59.96.170.203,1e80ca29-d209-42da-ae76-a373c5e7a4ec-1slg5,4d1e19d6-66cd-46cf-a349-f09de98030e6-1siz8,205,10346,0,1815,144,129639,336796,1.62E+12,5599296,266906,196047,199452,FALSE
75694,75694,2658,0,dfad4a0c-7375-4d99-aa06-d9eec85ce39d-1sjwk,4d647712-e0ef-4a73-8361-e0dd707dce3b-10ni8,3,6384,10240,136127,144,129639,33,73,41,28,52,73,FALSE
75694,75694,2658,0,fecdace6-36c5-4eb7-bb7f-6e0217d46532-10uao,4d7d126f-33ab-49ba-b775-69c7a616d9f0-10o78,3,6384,10240,136127,144,129639,33,73,41,28,52,73,FALSE
75694,75694,2658,0,aab2722d-9501-42ab-b8ae-3a0729411a6c-1sjfw,4dec371a-1279-4453-adc4-7ef47cc5dec8-1sj7k,3,6384,438,136127,144,129639,33,73,41,28,52,73,FALSE
75694,75694,85030,0,4d6e6e21-2e93-48ba-a9d4-7055023e9422-10nqk,4e56f52b-0db8-4c6e-903e-a6f8b6da4d7c-10nw4,3290,6384,0,266906,144,129639,356952,1.62E+12,5488088,199452,202038,196460,FALSE
75694,75694,15240,0,0aabb5d7-78e7-4719-9017-735166642549-1sio4,4e751e2f-46fb-46a4-a9f9-94c51280974f-3qpg,178,6384,439,266913,144,129639,337642,1.62E+12,5488088,199452,202038,196460,FALSE
75694,75694,15240,0,fca236b5-7ba3-4343-a7fa-30ddb9a25d80-10udg,4e9e5706-9008-4ee6-8344-0a35cd904df7-10oqo,178,6384,10291,136127,144,129639,337645,1.62E+12,5488773,0,200866,196460,FALSE
75694,75694,15240,0,9ec8fce3-a9c5-4b6b-ab11-685d102f8396-1sjlg,4f0d9027-474d-4bbe-bd9f-943114432ece-1sj20,178,6384,10233,0,144,129639,337645,1.62E+12,5488773,199414,202038,196460,FALSE
32847,32847,13540,0,11d12556-c57d-47f5-bf6d-a7feaa042559-10oa0,4f33d370-d04b-43a6-bed0-744d7548d5a9-1sj7k,1219,607,435,196041,144,129408,264408,1.62E+12,5576816,0,0,129408,FALSE
75694,75694,85030,0,6f24ab84-1a0b-4e11-a175-b689f4b491e7-10uao,4f3d9868-bb80-426c-9831-c8d7a3a61524-1slg5,3290,6384,439,280429,144,129639,356952,1.62E+12,5488088,199414,202038,196460,FALSE
75694,75694,2658,0,2f56fd36-cd0e-4661-8f6f-610301ccf1b1-6m3o,4fd9bfbe-f933-4b9c-a42d-a5806a431e0d-1sjo8,3,6384,10276,189497,144,129639,33,73,41,28,52,73,FALSE
75694,75694,85030,0,bca088ae-e5dd-4b70-bdda-a5c2d4d22922-1sj4s,50354d05-49c0-4720-bd3c-20a5e8f356bf-1sito,3290,6384,10286,266906,144,129639,356952,1.62E+12,5488773,199452,202038,196460,FALSE
75694,75694,67641,0,9f7be1c4-fe56-4acf-8190-015838959471-1sj20,51358fb6-02e0-4096-af4d-eb52a6757324-10oa0,2643,6384,10286,151879,144,129639,326269,1.62E+12,5488773,199452,202038,196460,FALSE
75694,75694,2658,0,0c7b407b-79cf-4914-b838-ebced675653a-6m98,51483a81-c785-45f4-80ae-f3d3faf16cbf-1sjac,3,6384,436,266737,144,129771,33,73,41,28,52,73,FALSE
7750,7750,76969,433,c7ff663b-b428-4646-aa78-ca422ad15186,516eae1f-2e22-42a0-8a37-092dbddf73d4-1sito,2923,1589,2942,2929,433,129433,349010,1.62E+12,5577074,146453,196041,360765,FALSE
75694,75694,15240,0,e4f92523-b2c1-4801-a888-f25b25458541-6m6g,5187c41b-5238-4eb1-84cb-5fafb5420a7c-1sj7k,178,6384,440,136127,144,129639,129239,1.62E+12,5488773,199452,202038,196460,FALSE
75694,75694,2320,0,9df88f1b-c43e-4d0b-83db-2f10bbbd8355-10w5c,51cde797-99b5-4954-829e-1e18a05ccc05-3ps4,34,6384,435,136127,144,129639,321554,1.62E+12,5488088,199414,202038,196460,TRUE
85572,85572,85030,2405:201:f001:30ed:c0e0:8a2c:6c5:4c46,8e86dc69-b850-4248-95c2-1abf36175578-10w2k,52436c05-ffa6-42cb-b4a8-0208ec9bf5bb-1sjo8,3290,10346,0,1807,144,129639,357097,1.62E+12,5599296,280429,196047,199452,FALSE
75694,75694,15240,0,136d48ba-0695-4231-b5f2-0367582b0415-1sjtt,526e79fb-c24f-4529-af94-55b929552834-10ni8,178,6384,10255,136127,144,129771,129239,1.62E+12,5488088,199452,205751,196191,FALSE
75694,75694,65594,0,9aaca04d-31db-482d-8ddf-727d9741dd60-10onw,52cea7e6-5695-4acb-be74-b60e4cc3376c-62t8,2602,6384,10269,267504,144,129639,33,50,33,33,49,83,FALSE
75694,75694,15240,0,53398c7a-454e-4e1e-a95f-270cec4e6f22-6mhk,52edac22-6b45-4f61-b161-d9e95214a79a-10o78,178,6384,438,266906,144,129639,337643,1.62E+12,5488773,199452,202038,196460,FALSE
75694,75694,15240,0,35e3cf50-2c5d-4793-82d8-d6adf5e417ab-10wm0,53347686-8910-4adb-8503-3f2a6b8dc569-1sjo8,178,6384,0,134335,144,129639,129237,1.62E+12,5488773,199414,202038,196460,FALSE
85572,85572,2308,49.205.228.145,110ce417-ef47-44ef-aad5-79a2696a36e7-10w2k,5385e108-a2f1-414e-937a-f738e8d4041b-1slg5,4,10346,435,129163,144,129639,355672,1.62E+12,5599296,266737,196047,199414,FALSE
7750,7750,15240,144,fd89b66c-0321-4434-97dc-408e1876e210,53ce25b1-3b8e-43a4-9657-b778606a1b6f-62ys,179,1589,438,1818,144,129408,210793,1.62E+12,5609973,280429,196041,360833,FALSE
75694,75694,2320,0,1f1a838c-ba32-496b-a516-6586c00dd118-10o78,53f1b75f-57a9-4ea3-83a7-e2fb379e438c-10onx,34,6384,439,266737,144,129639,320284,1.62E+12,5488088,199452,202038,196460,TRUE
75694,75694,15240,0,a4f40c06-caa1-471b-8e4d-461bcf710ecf-1siqw,542105fb-e431-44a3-9e91-9171d9448ff9-3ps4,178,6384,10291,136127,144,129467,129239,1.62E+12,5488773,199625,204038,196151,FALSE
75694,75694,2658,0,1d1fafdb-b113-4c99-b7fe-79e335df18f5-1sjr1,5450930b-f9fd-42c5-92f1-0e9e183c1db1-10ocs,3,6384,34755,280429,144,129639,33,73,41,28,52,73,FALSE
75694,75694,2658,0,937f0d17-a2c5-4e1d-b9b2-41f05a97f19a-1sjts,5497a5fe-6945-4f1b-9f6b-08e563da37b0-1sj7k,3,6384,438,150210,144,129639,33,73,41,28,52,73,FALSE
1465,1465,2310,117.234.164.255,7c8819fb-284b-47f1-944e-8fcbcc2460f6-6m6g,5499ce5c-6366-4351-971a-76ccaf1546ec-1siz8,767,280,10240,1802,144,129408,215442,1.62E+12,5538356,266906,196041,206071,FALSE
75694,75694,65594,0,0c226e01-0774-4e7e-a9a2-ca3667d345e4-10tzk,54b53c1d-e57c-4ddb-b57a-d76cd0ce05c4-1sjts,2602,6384,10255,266913,144,129639,33,50,33,33,49,83,FALSE
75694,75694,35273,0,a64f57d6-e606-4158-818e-9e76ddcce14a,54ee1043-c766-4088-aa15-67b043671f38-1sjr0,1707,6384,0,178143,144,196030,342359,1.62E+12,5488088,199414,200709,196320,FALSE
75694,75694,15240,0,050e93b8-6708-4d5a-8e06-e40422dd332c-10ol4,5661945c-de3e-4ba7-be68-3fe07e2ec5ea-1sk7o,178,6384,439,136127,144,129639,129239,1.62E+12,5488773,199452,202038,196460,FALSE
8895,8895,16258,144,8f0db626-20e4-4337-8030-ada7ecfaa59f-1siz9,5682c6e4-afe0-4d34-a329-b51f42c0e305-1siwg,2174,405,0,1818,144,129408,347799,1.62E+12,5601459,136127,196041,359921,FALSE
75694,75694,85030,0,25afa2d2-0863-41e6-b444-76a86efd752b-10ni8,56dca17e-046f-4c8e-a06c-cced93342b0a-h0hg,3290,6384,10286,266906,144,129639,356952,1.62E+12,5488088,199452,202038,196460,FALSE
802,802,85030,115.98.181.226,0dbd5d40-1206-4c5d-b500-b180d1395fa2-1siqw,5711cf30-227a-4e65-8b6f-d56e72f4a40d-1sjio,3290,10223,435,129163,144,129639,356952,1.62E+12,5610572,151879,196047,199414,TRUE
75694,75694,15240,0,3d0fe7ba-b196-4349-b8a1-905483cef5ab-1sj20,5717bf44-26bc-40a7-a43f-f613d49861d5-10oic,178,6384,0,266906,144,129639,337642,1.62E+12,5488088,199452,202038,196460,FALSE
43051,43051,76969,144,b9ee0c01-fd1c-4d93-b9e9-1954b0566d9e,5761f727-03da-4ee1-9caf-2d21cb141723-3qs8,2923,1653,435,348023,144,129433,334759,1.62E+12,5599100,129311,196376,196041,FALSE
75694,75694,2658,0,328cf4ea-0a3e-479e-a6bb-2dd47f42d19b-10nw4,5779119b-a6f3-48b9-ac19-55c02896f3ea-10oa0,621,6384,34725,266906,144,129639,33,72,33,33,48,93,FALSE
75694,75694,85030,0,e231b6b9-a73c-4584-8e0f-047f7db632c8-1sj4t,57ba551b-fb40-4e47-86ac-114d56ba81f6-10nqk,3290,6384,0,133765,144,129639,356952,1.62E+12,5488088,199452,202038,196460,FALSE
85572,85572,82030,60.243.93.154,62ac354e-8021-41f5-826e-60e4624d75ff-6mc0,57dab026-586a-4609-8d14-2fb371f680a3-10nns,3130,10346,439,1815,144,129639,348322,1.62E+12,5599296,151879,196047,199452,FALSE
85572,85572,2501,165.225.122.219,85dd9cb2-0049-4ce8-8160-a04d6d885caa-10w5c,57e8aaa4-fd10-4a58-bcaa-8bd8e7b24afb-h0k8,26,10346,0,1815,144,129639,339648,1.62E+12,5599296,286194,196047,199452,FALSE
75694,75694,2658,0,cdc07dc9-846e-4275-b211-59623350eb6a-10tzk,58150de1-0734-4ce4-8b98-636473fe9122-1sjr0,3,6384,10251,190004,144,129639,33,73,41,28,52,73,FALSE
75694,75694,85030,0,2b0a8a94-50ea-48c7-a0d1-46847a8a2907-3ps4,584363b0-faee-4abe-8eda-8c94b9ce0bec-1sj7k,3290,6384,10310,278926,144,129639,356952,1.62E+12,5488773,199414,202038,196460,FALSE
85774,85774,2310,182.48.206.118,41edc2bc-2979-4aee-913a-766467f6909e,587351c1-af7d-43bb-98c2-d14566838089-3qpg,767,10199,437,1808,144,129408,215442,1.62E+12,5596692,143124,196041,359921,FALSE
75694,75694,16018,0,7a777566-647c-47bf-b903-94a2cc74b073-1sjfw,58af1804-5f90-499d-b406-bd72c210532f-1sk7o,245,6384,10251,266906,144,129639,254786,1.62E+12,5488088,199414,202038,196460,FALSE
75694,75694,2658,0,d6d779aa-e832-4648-adb6-7361a1dca134-10wdo,58d85280-866d-46bc-9d62-9193ad6fc058-10nnt,3,6384,439,156123,144,129639,33,73,41,28,52,73,FALSE
67615,67615,16153,144,57425d0d-60a7-4f9c-b216-ddb4934b17a0-1slg4,58f9ac7b-567f-4c8e-8c19-e014803a3b9f-10ni8,1057,8973,437,129311,144,129408,319522,1.62E+12,5578287,196041,264496,0,FALSE
24075,24075,2501,0,1f7cc340-d0c7-4ea0-a5ca-53c2fa4eb176-10u54,5969f40d-4f4b-4673-99e1-ef6d8e71d9dc-1sk24,1135,4077,440,348021,144,129408,339657,1.62E+12,5614151,129311,0,196041,FALSE
24075,24075,76969,0,0e451a76-c9fd-42f8-8c55-21e53a2c8325,59b3a9eb-6eab-408b-9bf4-f472dfb9de58-h0k8,2923,4077,10240,348021,144,129433,334760,1.62E+12,5614154,129311,196469,196041,FALSE
75694,75694,85030,0,82958fa1-7db5-4b85-a924-34ae3e88f4ca-1sjts,59b55224-5458-4719-b8a9-7ac94007e65f-1sjo8,3290,6384,10310,278926,144,129639,356952,1.62E+12,5488773,199452,202038,196460,FALSE
24075,24075,2501,0,64e138df-ee81-47d0-826a-318f36330739-10wdo,59c0cab3-6a7d-43b0-b81b-f65a164d62d7-1sjio,1135,4077,10240,348021,144,129408,339657,1.62E+12,5612591,129311,0,196041,FALSE
75694,75694,85030,0,39e976df-f930-488c-8a12-9b7c9f383a6a-6mes,5a053769-8bfb-412f-a5b9-90f1c2d7ef9b-1slg4,3290,6384,10300,136127,144,129639,356952,1.62E+12,5488088,199452,202038,196460,FALSE
75694,75694,15240,0,9cb0f354-bd6b-48b6-b35e-19bc14cc7322-1siz8,5a485655-28bf-43e7-8753-b5bab2f77709-1siz8,178,6384,436,266906,144,129639,130098,1.62E+12,5488773,199625,202038,196460,FALSE
75694,75694,15240,0,5ac6dca8-e5f0-4508-b5dd-df5c8e3648aa-1sjac,5a862377-8315-4afc-b63d-da954a724c7d-1sk24,178,6384,0,151405,144,129639,129239,1.62E+12,5488773,199414,202038,196460,FALSE
77274,77274,16153,0,870ed4bb-4f34-41e2-adc1-0d12bf855125-6mes,5a923876-4060-49af-a531-d5e1c978f539-1sj20,2627,9767,0,136127,144,129408,28,51,53,33,73,41,FALSE
75694,75694,2658,0,7e73a389-e6e4-49f5-b8d5-84b772230ab9-6m3o,5b2772c9-0b9f-4df7-bbbc-ed96d9fb7221-1sito,621,6384,0,133765,144,129639,33,72,33,33,48,93,FALSE
75694,75694,2658,0,67d3ff00-7711-434a-9f45-65cfeb863081-1sjio,5b3327f4-5569-4ad5-aff4-fbb5ac97a623-10ni8,3,6384,437,133765,144,129639,33,73,41,28,52,73,FALSE
75694,75694,85030,0,274d3c05-2efe-429c-9618-87bb3f1bae00-6mhk,5b4b9e92-1944-4d3f-9a1e-ab944278a30e-1sj4s,3290,6384,0,280429,144,129639,356952,1.62E+12,5488088,199414,202038,196460,FALSE
75694,75694,15240,0,53e2e16a-b7e6-427f-95d8-cf3cef12d37a-10wj8,5c15faec-09bf-43a1-af5c-332a8ffe7bf3-10ocs,178,6384,0,280429,144,129639,337643,1.62E+12,5488773,199414,202038,196460,FALSE
8895,8895,85030,144,77cfad94-633b-41ee-8631-057217eb0bbb-6m6g,5c359ad7-3bb3-462d-b735-b88a9e4efc62-1siwg,3290,405,10240,1802,144,129639,356952,1.62E+12,5598349,280429,196047,199452,FALSE
85572,85572,82030,223.196.173.161,f35d70b9-945c-4d45-88c6-e494aac5c3f9-1sjfw,5c61fa16-7bf9-45cf-ba1e-996bfa17ba54-1sjio,3130,10346,10233,1799,144,129639,348323,1.62E+12,5599296,0,196047,199452,FALSE
75694,75694,15240,0,71cbc2cd-7aee-46ac-b974-8c2beb63407c-10wgg,5c627423-a164-4d33-983f-c042a7bc3efa-h0hg,178,6384,436,159142,144,129639,129239,1.62E+12,5488773,199452,202038,196460,FALSE
64731,64731,15336,49.206.42.24,5f5c7489-835c-47b5-ad71-b14f016d9cd1-10tu0,5c748a71-452a-4364-a576-1d34b18d3367-1sk7o,2481,10244,435,348023,144,129408,348091,1.62E+12,5614336,129311,196376,196041,FALSE
75694,75694,85030,0,4fa67d94-bf65-4ba3-8136-4adb5e601407-1sjfw,5c87f069-b9ec-4e5e-b226-f49c062ebe48-10oqo,3290,6384,0,136127,144,129639,356952,1.62E+12,5488088,199452,202038,196460,FALSE
32847,32847,8359,0,9cf26c70-836a-4d43-b6c3-1aa786e778f2-6mkc,5cca88fe-d0fd-401a-be72-04bf426b4c3f-1sjfw,1215,607,436,196041,144,129408,264415,1.62E+12,5576813,0,0,129408,FALSE
75694,75694,14292,0,20a3a2db-c2f3-42e7-b2ff-46201ddb8223-10ntc,5cd4608a-397f-42f8-9dad-c7d53a0d2e94-1siwg,2585,6384,0,266906,144,129639,321096,1.62E+12,5488088,199414,202038,196460,FALSE
75694,75694,85030,0,1bc810b8-2c1e-4445-9f30-1da34fee88a7-10oqo,5ce9ecf0-0e79-42b6-ba62-c291e2ab97e2-1sk24,3290,6384,0,143147,144,129771,356952,1.62E+12,5488088,199414,205751,196191,FALSE
75694,75694,15240,0,7207ddea-a256-4fc3-9947-77ce6af5440b-10tzk,5d298ded-62db-4ae9-a9bb-e5081cdacbb9-10ni8,178,6384,440,266913,144,129639,129239,1.62E+12,5488773,199452,202038,196460,FALSE
75694,75694,15240,0,e397ce48-ed76-477f-abcc-de81a2f37931-10u2c,5d52ae99-8103-4818-a302-98b95e88cfe9-1sk7o,178,6384,10240,136127,144,129639,129239,1.62E+12,5488773,199414,202038,196460,FALSE
85572,85572,2658,183.83.37.161,d61613eb-8ccd-4726-b0c4-c9103f8e95e0-1sio4,5d5fe43e-bfb5-4253-8f1e-3c0f4b0f9735-10o78,621,10346,435,129163,144,129639,210786,1.62E+12,5599296,266737,196047,361287,FALSE
75694,75694,15240,0,b18a2bed-91f0-400d-b035-eb86fea46b4a-10o78,5dbebffc-6de1-4678-9dcb-dc54bc9bfa20-1sjwk,178,6384,439,280429,144,129639,129239,1.62E+12,5488773,199414,202038,196460,FALSE
75694,75694,85030,0,253ec90e-aa87-4794-93c6-e9473608ebc3-h0k8,5dc9bfb3-9b29-434c-81f7-bbd123a9c7d4-1sjwk,3290,6384,0,280429,144,129639,356952,1.62E+12,5488088,199452,202038,196460,FALSE
75694,75694,85030,0,18c4f333-cece-459a-b8ce-575cd2b4db83-1siwg,5deb6438-9024-4f8c-be9a-48ff5a51d91a-1sjio,3290,6384,34698,187725,144,129639,356952,1.62E+12,5488088,199414,202038,196460,FALSE
75694,75694,85030,0,3da5ca9d-9fbc-4e12-8b76-58d45a955dec-10oa0,5ded58ca-803b-4383-9847-ad64792ea180-1sj7k,3290,6384,10233,266737,144,129639,356952,1.62E+12,5488088,199414,202038,196460,FALSE
75694,75694,85030,0,fdd66199-4c35-40c3-ab1d-88dd14d8e90b-10ntc,5e0d8b62-f9de-43fb-9211-5dbca45b1c6a-10ntc,3290,6384,34681,136127,144,129639,356952,1.62E+12,5488773,199452,202038,196460,FALSE
7750,7750,15240,144,678db3c7-8efb-4103-b71a-d714e791bf62,5e98f5d8-88b6-4308-a353-71305a6b1b8f-1sjwk,283,1589,436,1806,144,129433,236059,1.62E+12,5609973,280429,196041,360833,FALSE
75694,75694,15240,0,c673ebeb-80b1-4b1d-9b5a-fa05e3178354-6m6g,5eef00da-730a-431d-80c6-b6816690a3b4-1sito,178,6384,10243,280429,144,0,129239,1.62E+12,5488773,0,0,0,FALSE
75694,75694,15240,0,91728efd-f416-4cbc-9d13-cf233dd1dd8c-1sito,5efe4985-35ee-495b-80fd-2dea088b8a9b-1sjac,178,6384,10310,268269,144,129639,337645,1.62E+12,5488773,199452,202038,196460,FALSE
75694,75694,85030,0,91f005e6-dabf-4f79-b538-046515032d9c-62no,5f6faf6a-0b53-4965-b351-6184a0993b17-10nqk,3290,6384,0,147958,144,129639,356952,1.62E+12,5488088,199452,202038,196460,FALSE
75694,75694,15240,0,76ea2e72-8335-415b-91e8-ef75a2d35399-6m98,5f7bf130-84a1-4c8d-a6aa-a86a228ddc88-62t8,178,6384,10314,280429,144,129639,129239,1.62E+12,5488773,199414,202038,196460,FALSE
75694,75694,2658,0,9ea8e61d-fd36-4981-9d3d-34cff4ad912e-10onw,5f95206c-79af-4b29-8517-fd604af75f54-10onx,3,6384,437,161223,144,129639,33,73,41,28,52,73,FALSE
75694,75694,2658,0,32bcda25-35b6-463c-8722-06de92757361-1sjlh,5faabbd5-cdd2-47f8-874d-30d663e8ff01-1sito,3,6384,439,266906,144,129639,33,73,41,28,52,73,FALSE
32847,32847,13540,0,11464f61-7323-4e60-a4ba-739b8669071a-1sk24,5ff16a8f-80f3-4cd6-908f-7ad6a79e3111-1siz8,1219,607,435,196041,144,129408,264409,1.62E+12,5576816,0,0,129408,FALSE
75694,75694,85030,0,61b4aebf-b8b7-412f-b739-d6a743f7585b-62ys,6054a353-3ba1-4aa3-a2cc-bbe9ebcd9197-3qpg,3290,6384,439,136127,144,129639,356952,1.62E+12,5488088,199452,202038,196460,FALSE
75694,75694,85030,0,3a6d796d-b6f0-45e7-8e78-dee97b892f67-10wos,6054d64e-338e-4548-866c-ac7bea9c7f50-1sk24,3290,6384,0,280429,144,129639,356952,1.62E+12,5488088,199414,202038,196460,FALSE
86431,86431,16153,0,f0d345e2-42c5-404b-8ee4-1f144894b0e1-62ys,605eb452-07bc-43d9-b7e1-427ea3eed23b-1sj20,1057,10549,438,280429,144,129408,33,73,41,28,52,73,FALSE
75694,75694,15240,0,044f3f50-7375-44fb-aa04-883d640d7769-1sjr0,6069ec09-6fa0-4ad5-aaf6-1ab1b2518016-1slg4,178,6384,0,147958,144,129639,129239,1.62E+12,5488773,199452,202038,196460,FALSE
83515,83515,2310,47.29.101.116,734d6aba-69fd-480b-a487-13890f28fa5e-1sjfw,609a5a53-f804-4cf0-9c51-6b9764ae9ef8-h0k8,767,9115,10239,1801,144,129408,215442,1.62E+12,5603772,280429,196041,360831,FALSE
75694,75694,2308,0,01df1eb1-2723-45eb-8738-ea6a92daaeaa-10wrk,60a35fb3-cd91-4236-9b7a-f9bb64546948-10ol4,4,6384,10250,280429,144,129639,33,49,33,33,49,41,FALSE
75694,75694,15240,0,97a70f38-69f0-4396-b9ec-d407c51a0a91-6m6g,60b96dc5-541c-47ba-938c-2e1068bdc069-62t8,178,6384,333484,172725,144,129639,129239,1.62E+12,5488773,199522,202038,196460,FALSE
75694,75694,15240,0,07ddc45c-7d6d-4c87-b986-9c53ac2b06ef-10tu0,618992b5-a245-4fcd-b222-f8404d451a6d-10nqk,178,6384,10286,136127,144,129639,129239,1.62E+12,5488088,199452,202038,196460,FALSE
75694,75694,2658,0,53d6f859-d3ce-46d1-b597-a345cc330633-10nw4,61a95bb4-dd71-4179-8e2a-acd49154fff5-3ps4,3,6384,10240,136127,144,129639,28,55,43,33,73,41,FALSE
75694,75694,15240,0,a18c303d-dc40-4d5a-aa8d-8b9a14587a5e-10ntc,61f9b9a3-6aba-4b49-8836-f82c1aba8c4f-1sjlg,178,6384,10314,280429,144,129639,129239,1.62E+12,5488773,199522,202038,196460,FALSE
75694,75694,85030,0,5689e440-4e4b-4907-b981-a210e5fad1e4-10nqk,6223bb16-1bb7-4d83-8ef9-8a35df5b33a5-10o78,3290,6384,0,286194,144,129639,356952,1.62E+12,5488773,199452,202038,196460,FALSE
75694,75694,85030,0,87af3ef2-1a09-4320-a88c-165dc1a353f6-10wrk,630a5213-6a57-4d23-8033-078ea0773d18-10o78,3290,6384,10278,133765,144,129639,356952,1.62E+12,5488088,199452,202038,196460,FALSE
2380,2380,16153,42.106.185.136,6a184cfd-f85d-4780-937d-2a8d9bab9e27-10vdk,630ac95a-8cc7-4876-a8d2-c757a1026fe9-1sj4s,2627,6106,34727,1815,144,129408,322158,1.62E+12,5614775,187725,196041,360956,FALSE
75694,75694,12755,0,4cd71e30-37f4-4995-8175-1b681ce3ddf1-1sito,634d983d-ed2d-4815-a2f5-8b4356fa9fe9-1sito,187,6384,0,146364,144,129639,33,72,63,33,72,13,FALSE
75694,75694,15240,0,a85ddfca-3d2f-454b-bfb3-0369063dce3a-6mes,638213a0-f8b3-4e28-8ccb-60cff9411427-1sjwk,178,6384,10286,280429,144,0,129239,1.62E+12,5488088,0,0,0,TRUE
